publication_id,budget_code,publisher,regulation,supplier,supplier_id,start_date,end_date,claim_date,last_update_date,contact,contact_email,description,volume,reason,decision,url,subjects,source_currency,page_title,entity_id,entity_kind
571487,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"סלקום ישראל בע""מ",511930125,2015-11-10,2016-12-31,2015-11-29,2015-11-10,יהודית סולטיניאן,yhudits@police.gov,כרטיסי SIM,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571487,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511930125,company
570833,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"רניום ציוד למעבדות מחקר בע""מ",511642449,2015-10-21,2016-12-31,,2015-10-27,,,תחזוקת מכשירים לאפיון גנטי,1200000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570833,"[u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05e0\u05d3\u05e1\u05d4 \u05de\u05d9\u05e7\u05e6\u05d5\u05e2\u05d9\u05dd', u' \u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d4\u05e0\u05d3\u05e1\u05d4 \u05de\u05d9\u05e7\u05e6\u05d5\u05e2\u05d9\u05dd']",שקל,דיווח פטור משרדי,511642449,company
571488,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"חברת פרטנר תקשורת בע""מ",520044314,2015-11-10,2016-12-31,2015-11-29,2015-11-10,יהודית סולטיניאן,yhudits@police.gov.il,כרטיסי SIM מתאמים סלולאריים,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571488,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,520044314,company
571490,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"חברת דואר ישראל בע""מ-ביול",513467191,2015-11-10,2016-12-31,2015-11-29,2015-11-10,יהודית סולטיניאן,yhudits@police.gov.il,מברקים באמצעות חיוג טלפוני 171,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571490,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05e8\u05db\u05d9\u05d1\u05d9\u05dd \u05dc\u05d8\u05db\u05e0\u05d5\u05dc\u05d5\u05d2\u05d9\u05d5\u05ea \u05de\u05d9\u05d3\u05e2 \u05d5\u05e9\u05d9\u05d3\u05d5\u05e8', u'\u05d9\u05d7\u05d9\u05d3\u05d5\u05ea \u05d0\u05d7\u05e1\u05d5\u05df \u05e0\u05ea\u05d5\u05e0\u05d9\u05dd', u'\u05de\u05d7\u05e9\u05d1\u05d9\u05dd', u'\u05ea\u05d5\u05db\u05e0\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05e0\u05dc\u05d5\u05d5\u05d4 \u05dc\u05de\u05d7\u05e9\u05d5\u05d1', u'\u05de\u05e1\u05db\u05d9 \u05de\u05d7\u05e9\u05d1', u'\u05de\u05d3\u05e4\u05e1\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05de\u05d5\u05dc\u05d8\u05d9\u05de\u05d3\u05d9\u05d4 \u05d5- DataVoice', u'\u05e9\u05e8\u05ea\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,513467191,company
571377,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"סנטרוניקס אביזרי אלקטרוניקה בע""מ",510697444,2015-11-01,2016-12-31,,2015-11-05,,,"צב""ד לבדיקת מיקרופונים",90000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571377,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,דיווח פטור משרדי,510697444,company
571373,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"קומדע בע""מ",511076606,2015-11-05,2016-11-30,2015-11-25,2015-11-05,יגאל נחשון,yigalnah@police.gov.il,פטור ספק יחיד,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571373,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511076606,company
571374,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"בזק בינלאומי בע""מ",512133729,2016-01-01,2016-12-31,2015-11-25,2015-11-05,יגאל נחשון,yigalnah@police.gov.il,פטור ספק יחיד,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571374,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,512133729,company
571294,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,מאיר חב למכוניות ומשאיות בעמ,510485261,2015-11-04,2017-12-31,2015-11-24,2015-11-04,אורנה בן גרשון,ornabg05@gmail.com,"רכש חלקי חילוף, מנועים, שירות טיפולים, תיקונים והדרכה למנועים ימיים של וולוו והונדה",,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571294,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,510485261,company
571296,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק חוץ,SUNSTREAM,,2015-11-04,2017-12-31,2015-11-24,2015-11-04,אורנה בן גרשון,ornabg05@gmail.com,רכש ותחזוקה למתקני הרמה דגם FL24000 לספינה מדגם צרעה,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571296,"[u'\u05db\u05dc\u05d9 \u05e2\u05d1\u05d5\u05d3\u05d4 \u05d5\u05de\u05db\u05d5\u05e0\u05d5\u05ea', u'\u05db\u05dc\u05d9 \u05e2\u05d1\u05d5\u05d3\u05d4 \u05d5\u05de\u05db\u05d5\u05e0\u05d5\u05ea']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,,
571303,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"קבוצת חברות שמעוני בע""מ",510230964,2015-11-01,2016-12-31,2015-11-24,2015-11-04,אבי בר שלום,avibar@police.gov.il,פטור ספק יחיד,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571303,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,510230964,company
571305,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"אדוורדס ישראל ואקום בע""מ",511691388,2016-01-01,2018-12-31,2015-11-24,2015-11-04,אבי בר שלום,avibar@police.gov.il,פטור ספק יחיד,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571305,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511691388,company
570337,,המשרד לביטחון פנים - משטרת ישראל,התקשרות המשך באישור ועדת פטור מרכזית בנסיבות מיוחדות,קבוצת שגריר שירותי רכב,,2015-11-01,2016-07-31,,2015-11-04,,,גרירות בכל הארץ,6000000,כמפורט,"אושר ע""י החשכ""ל",http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570337,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d2\u05e8\u05d9\u05e8\u05d4', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d2\u05e8\u05d9\u05e8\u05d4']",שקל,בקשה לפטור ממכרז,515158665,company
569582,,משרד הבינוי,התקשרות עם מתכננים-בחירה ממאגר מתכננים,"תכרורי מהנדסים בע""מ",513225094,2015-07-30,2021-12-30,,2015-09-08,,,כבישים,249744,תבע 90 יחד,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=569582,[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9 \u05d1\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d0\u05d7\u05d6\u05e7\u05ea \u05de\u05d1\u05e0\u05d9\u05dd'],שקל,דיווח פטור משרדי,513225094,company
571151,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,וויזקום,513753053,2016-01-01,2016-12-31,2015-11-23,2015-11-03,יגאל נחשון,yigalnah@police.gov.il,פטור ספק יחיד,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571151,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,513753053,company
571152,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"מאינד סי.טי.אי. בע""מ",512134487,2016-01-01,2016-12-31,2015-11-23,2015-11-03,יגאל נחשון,yigalnah@police.gov.il,פטור ספק יחיד,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571152,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,512134487,company
571051,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"טל מערכות תקשורת בע""מ",513963173,2016-01-01,2016-12-31,2015-11-17,2015-11-01,יגאל נחשון,yigalnah@police.gov.il,תחזוקת מערכת ניטור מטרידים,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571051,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,513963173,company
571054,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,INECOM,514440353,2016-01-01,2016-12-31,2015-11-17,2015-11-01,יגאל נחשון,yigalnah@police.gov.il,תחזוקה ושירות מרכזיות NEC,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=571054,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,514440353,company
570952,,המשרד לביטחון פנים - משטרת ישראל,התקשרות המשך באישור ועדת מכרזים משרדית,רניום,,2015-10-25,2016-06-30,,2015-10-29,,,רכישת ותחזוקת מכונות שטיפה בלחץ מים קרים,150000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570952,"[u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05dc\u05db\u05dc\u05d9 \u05e8\u05db\u05d1', u'\u05e9\u05d9\u05e8\u05d5\u05ea\u05d9\u05dd \u05dc\u05db\u05dc\u05d9 \u05e8\u05db\u05d1']",שקל,דיווח פטור משרדי,057059776,
570953,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"אי. אס. אי. מערכות מומחה תעשיות בע""",511039422,2015-11-15,2016-12-31,2015-11-12,2015-10-29,יגאל נחשון,yigalnah@police.gov.il,תחזוקת מומחה לוגיסט,,,טרום החלטת ועדה,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570953,"[u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd', u'\u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05ea\u05e7\u05e9\u05d5\u05e8\u05ea \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd']",שקל,פרסום כוונה להתקשרות עם ספק יחיד טרום החלטת וועדה,511039422,company
570783,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,רם רובוטיקה,510927957,2015-10-21,2016-12-31,,2015-10-27,,,סורק לייזר לסריקת זירה,320000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570783,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea']",שקל,דיווח פטור משרדי,510927957,company
570793,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,וידסקו,513937391,2015-10-21,2016-12-31,,2015-10-27,,,תחזוקה ושדרוג משקפי פוקסריי,1500000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570793,"[u'\u05e6\u05d9\u05d5\u05d3 \u05d1\u05d8\u05d7\u05d5\u05df  \u05d5\u05d1\u05d8\u05d9\u05d7\u05d5\u05ea', u'\u05e6\u05d9\u05d5\u05d3 \u05d1\u05d8\u05d7\u05d5\u05df  \u05d5\u05d1\u05d8\u05d9\u05d7\u05d5\u05ea']",שקל,דיווח פטור משרדי,513937391,company
570798,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,"מג'יק תעשיות תוכנה (ישראל) בע""מ",512577123,2015-10-21,2017-12-31,,2015-10-27,,,"תחזוקת מערכת לניהול מעבדות מז""פ",1600000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570798,"[u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd', u'\u05e6\u05d9\u05d5\u05d3 \u05de\u05e2\u05d1\u05d3\u05d4, \u05de\u05d3\u05d9\u05d3\u05d4 \u05d5\u05d0\u05d1\u05d9\u05d6\u05e8\u05d9\u05dd \u05e0\u05dc\u05d5\u05d5\u05d9\u05dd']",שקל,דיווח פטור משרדי,512577123,company
570800,,המשרד לביטחון פנים - משטרת ישראל,התקשרות עם ספק יחיד,א.מ.ן מחשבים בעמ,510626070,2015-10-21,2017-11-30,,2015-10-27,,,",תחזוקת מערכת הסבת נתונים",1500000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570800,"[u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea', u'\u05de\u05d7\u05e9\u05d5\u05d1 \u05d5\u05ea\u05e7\u05e9\u05d5\u05e8\u05ea']",שקל,דיווח פטור משרדי,510626070,company
570814,,המשרד לביטחון פנים - משטרת ישראל,התקשרות המשך בסמכות ועדת פטור משרדית,"מילפאס בע""מ",513110452,2015-10-21,2016-12-31,,2015-10-27,,,סליקת נקודות מדים,600000,כמפורט,נרשם,http://www.mr.gov.il/ExemptionMessage/Pages/ExemptionMessage.aspx?pID=570814,"[u'\u05d1\u05d9\u05d2\u05d5\u05d3 \u05d5\u05e6\u05d9\u05d5\u05d3 \u05d0\u05d9\u05e9\u05d9', u'\u05d1\u05d9\u05d2\u05d5\u05d3 \u05d5\u05e6\u05d9\u05d5\u05d3 \u05d0\u05d9\u05e9\u05d9']",שקל,דיווח פטור משרדי,513110452,company
